データコード,MD02'MAMS1ANM2C,MD02'MAMS1AN01,MD02'MAMS1ANC,MD02'MAMS1AND,MD02'MAMS1ANQ,MD02'MAMS1ANCD,MD02'MAMS1AN09NE,MD02'MAMS1ANM3,MD02'MAMS1ANLNE,MD02'MAMS1ANLNE1,MD02'MAMS1ANLN2,MD02'MAMS1ANLN3,MD02'MAMS1ANLN11,MD02'MAMS1ANLN4,MD02'MAMS1ANLN6,MD02'MAMS1ANLN9,MD02'MAMS1ANLN8,MD02'MAMS1ANLN5,MD02'MAMS1ANLN7,MD02'MAMS1ANLN10,MD02'MAMS1ANLN71,MD02'MAMS1ANL,MD02'MAMS1AAM2CX12,MD02'MAMS1AA01X12,MD02'MAMS1AACX12,MD02'MAMS1AADX12,MD02'MAMS1AAQX12,MD02'MAMS1AALNEX12,MD02'MAMS1AALX12,MD02'MAMS1ENM2C,MD02'MAMS1EN01,MD02'MAMS1ENC,MD02'MAMS1END,MD02'MAMS1END1,MD02'MAMS1END2,MD02'MAMS1ENQ,MD02'MAMS1ENQ1,MD02'MAMS1ENQ2,MD02'MAMS1ENCD,MD02'MAMS1EN10NE,MD02'MAMS1ENM3,MD02'MAMS1EN17NE,MD02'MAMS1EN15N,MD02'MAMS1EN16N,MD02'MAMS1EN10,MD02'MAMS1EAM2CX12,MD02'MAMS1EA01X12
1959/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77986,29113,6924,22189,,,48873,,,,,,,,,,78655,30033
1959/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79133,29782,7380,22402,,,49351,,,,,,,,,,79937,30515
1959/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80598,30613,7563,23050,,,49985,,,,,,,,,,81197,30974
1959/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86028,34863,9312,25551,,,51165,,,,,,,,,,82462,31595
1960/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84883,33117,8017,25100,,,51766,,,,,,,,,,83774,32009
1960/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84038,31583,7795,23788,,,52455,,,,,,,,,,84881,32368
1960/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86607,33163,7600,25563,,,53444,,,,,,,,,,86268,32997
1960/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87773,33671,8117,25554,,,54102,,,,,,,,,,87326,33307
1960/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88394,33710,7763,25947,,,54684,,,,,,,,,,88863,33936
1960/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89937,34255,8293,25962,,,55682,,,,,,,,,,90160,34418
1960/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91475,34844,8462,26382,,,56631,,,,,,,,,,91543,34718
1960/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91550,33825,8201,25624,,,57725,,,,,,,,,,93219,35305
1960/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94204,34991,8065,26926,,,59213,,,,,,,,,,94878,36076
1960/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95314,35622,8565,27057,,,59692,,,,,,,,,,96520,36803
1960/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97566,37170,8790,28380,,,60396,,,,,,,,,,98279,37676
1960/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104204,42421,11062,31359,,,61783,,,,,,,,,,99794,38276
1961/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101953,39764,9362,30402,,,62189,,,,,,,,,,101717,39518
1961/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102906,39746,9589,30157,,,63160,,,,,,,,,,104008,40838
1961/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106446,41534,9319,32215,,,64912,,,,,,,,,,105850,41237
1961/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109137,43425,10073,33352,,,65712,,,,,,,,,,107870,42169
1961/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108832,42623,9517,33106,,,66209,,,,,,,,,,109399,42810
1961/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111239,43916,10315,33601,,,67323,,,,,,,,,,111367,44073
1961/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111658,43619,10453,33166,,,68039,,,,,,,,,,112692,44394
1961/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112134,43148,10127,33021,,,68986,,,,,,,,,,114166,45042
1961/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114945,44412,10023,34389,,,70533,,,,,,,,,,115455,45343
1961/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115254,44117,10408,33709,,,71137,,,,,,,,,,116860,45759
1961/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117518,45488,10519,34969,,,72030,,,,,,,,,,118390,46218
1961/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125233,51579,13312,38267,,,73654,,,,,,,,,,119176,45865
1962/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121760,47488,11224,36264,,,74272,,,,,,,,,,121490,47248
1962/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121580,46456,11330,35126,,,75124,,,,,,,,,,122834,47647
1962/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124663,48127,10946,37181,,,76536,,,,,,,,,,123664,47355
1962/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126593,49144,11490,37654,,,77449,,,,,,,,,,126287,48766
1962/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127729,49031,11135,37896,,,78698,,,,,,,,,,128512,49320
1962/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129880,49821,11966,37855,,,80059,,,,,,,,,,129826,49654
1962/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130824,49591,12053,37538,,,81233,,,,,,,,,,132103,50587
1962/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132012,49385,11651,37734,,,82627,,,,,,,,,,134276,51517
1962/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137005,51990,11506,40484,,,85015,,,,,,,,,,136471,51989
1962/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137379,51449,11831,39618,,,85930,,,,,,,,,,139212,53260
1962/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140924,53628,12130,41498,,,87296,,,,,,,,,,141884,54468
1962/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150590,60904,15110,45794,,,89686,,,,,,,,,,144530,55417
1963/01,,54715,13225,41549,,,,,,,,,,,,,,,,,,,,52377,12344,40160,,,,147382,56583,12768,43815,,,90799,,,,,,,,,,147210,56599
1963/02,,53176,12126,41103,,,,,,,,,,,,,,,,,,,,54115,12451,41766,,,,148434,56437,12890,43547,,,91997,,,,,,,,,,150001,57969
1963/03,,55251,12534,42777,,,,,,,,,,,,,,,,,,,,55568,12694,42977,,,,155327,61392,12748,48644,,,93935,,,,,,,,,,152985,59289
1963/04,,57040,12839,44274,,,,,,,,,,,,,,,,,,,,56757,12868,43975,,,,155805,61052,13471,47581,,,94753,,,,,,,,,,155771,60811
1963/05,,57559,12627,44986,,,,,,,,,,,,,,,,,,,,58184,12984,45251,,,,157903,61780,12798,48982,,,96123,,,,,,,,,,158886,62209
1963/06,,59857,13092,46816,,,,,,,,,,,,,,,,,,,,59969,13423,46639,,,,163154,64963,14007,50956,,,98191,,,,,,,,,,162008,63663
1963/07,,60164,13669,46537,,,,,,,,,,,,,,,,,,,,60630,13352,47316,,,,163618,63788,13793,49995,,,99830,,,,,,,,,,165097,64960
1963/08,,59953,13245,46727,,,,,,,,,,,,,,,,,,,,61683,13456,48264,,,,164727,63319,13421,49898,,,101408,,,,,,,,,,167215,65615
1963/09,,62386,12812,49566,,,,,,,,,,,,,,,,,,,,63188,13548,49693,,,,170762,66374,12828,53546,,,104388,,,,,,,,,,171180,67462
1963/10,,61706,13133,48584,,,,,,,,,,,,,,,,,,,,63466,13800,49616,,,,171456,66067,13624,52443,,,105389,,,,,,,,,,173729,68425
1963/11,,64676,13393,51299,,,,,,,,,,,,,,,,,,,,65667,14209,51106,,,,175222,68258,14065,54193,,,106964,,,,,,,,,,176128,68832
1963/12,,70608,16751,53885,,,,,,,,,,,,,,,,,,,,65494,14257,51334,,,,186679,77029,17305,59724,,,109650,,,,,,,,,,179298,70298
1964/01,,69039,15431,53617,,,,,,,,,,,,,,,,,,,,66155,14424,51857,,,,181613,70578,14678,55900,,,111035,,,,,,,,,,181432,70853
1964/02,,65542,14180,51383,,,,,,,,,,,,,,,,,,,,66779,14562,52279,,,,181631,68999,14849,54150,,,112632,,,,,,,,,,183177,70419
1964/03,,67070,14452,52625,,,,,,,,,,,,,,,,,,,,67397,14624,52849,,,,187339,73162,14410,58752,,,114177,,,,,,,,,,186262,72285
1964/04,,68545,14798,53795,,,,,,,,,,,,,,,,,,,,68162,14831,53377,,,,188335,72975,15354,57621,,,115360,,,,,,,,,,188483,72705
1964/05,,68308,14701,53654,,,,,,,,,,,,,,,,,,,,69044,15115,53968,,,,191013,74451,15059,59392,,,116562,,,,,,,,,,190655,73264
1964/06,,69528,14852,54716,,,,,,,,,,,,,,,,,,,,69637,15238,54488,,,,192367,73852,15819,58033,,,118515,,,,,,,,,,192846,74168
1964/07,,70130,15868,54306,,,,,,,,,,,,,,,,,,,,70673,15492,55202,,,,193541,73489,16032,57457,,,120052,,,,,,,,,,195186,74988
1964/08,,69354,15467,53916,,,,,,,,,,,,,,,,,,,,71372,15704,55713,,,,194196,72706,15635,57071,,,121490,,,,,,,,,,197354,75748
1964/09,,70190,15005,55224,,,,,,,,,,,,,,,,,,,,71070,15838,55346,,,,199650,75762,15177,60585,,,123888,,,,,,,,,,199832,76708
1964/10,,70465,15359,55138,,,,,,,,,,,,,,,,,,,,72441,16146,56279,,,,199918,75420,15971,59449,,,124498,,,,,,,,,,202011,77481
1964/11,,73055,15460,57632,,,,,,,,,,,,,,,,,,,,74179,16422,57448,,,,203093,77556,16218,61338,,,125537,,,,,,,,,,204428,78531
1964/12,,80281,19350,60983,,,,,,,,,,,,,,,,,,,,74457,16467,58107,,,,215225,87044,19872,67172,,,128181,,,,,,,,,,206776,79529
1965/01,,79636,17854,61796,,,,,,,,,,,,,,,,,,,,76437,16732,59821,,,,211357,81865,17429,64436,,,129492,,,,,,,,,,209654,80595
1965/02,,75486,16545,58978,,,,,,,,,,,,,,,,,,,,77051,17008,60127,,,,212326,81407,17747,63660,,,130919,,,,,,,,,,212686,81780
1965/03,,76387,16768,59653,,,,,,,,,,,,,,,,,,,,76677,16921,59881,,,,216782,84232,16768,67464,,,132550,,,,,,,,,,215524,82987
1965/04,,78380,17171,61280,,,,,,,,,,,,,,,,,,,,77877,17205,60719,,,,217924,84021,17723,66298,,,133903,,,,,,,,,,218190,83669
1965/05,,78012,16864,61205,,,,,,,,,,,,,,,,,,,,78825,17349,61538,,,,219669,84540,17159,67381,,,135129,,,,,,,,,,221202,85057
1965/06,,79243,17083,62214,,,,,,,,,,,,,,,,,,,,79313,17526,61902,,,,223982,86167,18148,68019,,,137815,,,,,,,,,,224294,86227
1965/07,,79887,18014,61920,,,,,,,,,,,,,,,,,,,,80447,17577,62870,,,,224964,85266,18354,66912,,,139698,,,,,,,,,,226444,86462
1965/08,,79541,17582,61985,,,,,,,,,,,,,,,,,,,,81854,17838,64057,,,,226628,85096,17876,67220,,,141532,,,,,,,,,,230256,88827
1965/09,,81661,17184,64501,,,,,,,,,,,,,,,,,,,,82716,18098,64669,,,,233762,89190,17431,71759,,,144572,,,,,,,,,,233781,90210
1965/10,,81736,17273,64470,,,,,,,,,,,,,,,,,,,,83988,18174,65785,,,,236043,90317,18260,72057,,,145726,,,,,,,,,,236809,91154
1965/11,,82374,17143,65256,,,,,,,,,,,,,,,,,,,,83634,18249,65104,,,,238720,91401,18377,73024,,,147319,,,,,,,,,,240318,92681
1965/12,,92337,21695,70664,,,,,,,,,,,,,,,,,,,,85648,18444,67350,,,,253944,102874,22642,80232,,,151070,,,,,,,,,,244071,94264
1966/01,,90181,19730,70441,,,,,,,,,,,,,,,,,,,,86753,18542,68287,,,,246842,94406,19517,74889,,,152436,,,,,,,,,,247272,95368
1966/02,,85508,18215,67305,,,,,,,,,,,,,,,,,,,,87457,18768,68770,,,,247544,93585,19899,73686,,,153959,,,,,,,,,,250189,96210
1966/03,,89139,19023,70110,,,,,,,,,,,,,,,,,,,,89405,19118,70371,,,,256874,100651,19425,81226,,,156223,,,,,,,,,,255729,99390
1966/04,,91153,19362,71836,,,,,,,,,,,,,,,,,,,,90491,19402,71067,,,,256993,98846,20374,78472,,,158147,,,,,,,,,,256882,97486
1966/05,,90462,19018,71480,,,,,,,,,,,,,,,,,,,,91347,19587,71805,,,,258659,99100,19513,79587,,,159559,,,,,,,,,,260673,99872
1966/06,,92102,19261,72870,,,,,,,,,,,,,,,,,,,,92057,19763,72394,,,,263549,100728,20747,79981,,,162821,,,,,,,,,,263820,100748
1966/07,,93043,20747,72338,,,,,,,,,,,,,,,,,,,,93619,20207,73343,,,,267236,101956,21541,80415,,,165280,,,,,,,,,,266956,101597
1966/08,,91118,20067,71076,,,,,,,,,,,,,,,,,,,,93716,20338,73426,,,,267243,99182,20561,78621,,,168061,,,,,,,,,,271017,103190
1966/09,,95118,19634,75480,,,,,,,,,,,,,,,,,,,,96393,20668,75720,,,,275017,103755,19990,83765,,,171262,,,,,,,,,,274945,105036
1966/10,,94021,19751,74272,,,,,,,,,,,,,,,,,,,,96603,20802,75792,,,,274256,102099,20854,81245,,,172157,,,,,,,,,,277259,105109
1966/11,,94080,19712,74405,,,,,,,,,,,,,,,,,,,,95507,21019,74290,,,,278996,105292,21163,84129,,,173704,,,,,,,,,,280457,106420
1966/12,,106668,25475,81247,,,,,,,,,,,,,,,,,,,,98953,21643,77479,,,,295227,117162,25890,91272,,,178065,,,,,,,,,,283713,107071
1967/01,282500,102541,22694,79850,179803,,,,,,,,,,,,,,,,,,278440,98911,21366,77572,178893,,,285862,106247,22562,83685,,,179615,,,,,,,,,,286994,108007
1967/02,279568,97849,21301,76587,181462,,,,,,,,,,,,,,,,,,282119,100288,21969,78435,181308,,,287939,106587,23190,83397,,,181352,,,,,,,,,,291407,109950
1967/03,286207,103030,22311,80738,182993,,,,,,,,,,,,,,,,,,287299,103298,22342,81046,183771,,,297310,113776,22883,90893,,,183534,,,,,,,,,,296307,112588
1967/04,289526,105316,23186,82234,183968,,,,,,,,,,,,,,,,,,289525,104490,23263,81269,184859,,,299226,114450,24412,90038,,,184776,,,,,,,,,,296917,110720
1967/05,288164,102248,22207,80123,185679,,,,,,,,,,,,,,,,,,289753,103127,22910,80346,186685,,,298729,112406,22778,89628,,,186323,,,,,,,,,,300898,112944
1967/06,294324,105965,22727,83303,188188,,,,,,,,,,,,,,,,,,294303,105754,23290,82588,188798,,,305285,114851,24468,90383,,,190434,,,,,,,,,,305096,114493
1967/07,298281,105243,24155,81173,192805,,,,,,,,,,,,,,,,,,298437,105697,23519,82110,192686,,,306992,113472,25060,88412,,,193520,,,,,,,,,,308785,115220
1967/08,300338,105385,23576,81856,194790,,,,,,,,,,,,,,,,,,302190,108290,23851,84486,193866,,,308801,112195,24113,88082,,,196606,,,,,,,,,,312919,116749
1967/09,306631,108936,22909,86057,197536,,,,,,,,,,,,,,,,,,307816,110531,24142,86452,196710,,,316607,116476,23756,92720,,,200131,,,,,,,,,,316267,117476
1967/10,308844,109545,23330,86235,199059,,,,,,,,,,,,,,,,,,312036,112619,24588,88071,198810,,,318042,116473,24774,91699,,,201569,,,,,,,,,,321533,119956
1967/11,313650,112073,23418,88695,201307,,,,,,,,,,,,,,,,,,314905,113685,24982,88600,201210,,,323069,119811,25049,94762,,,203258,,,,,,,,,,324488,121103
1967/12,327609,124212,30409,93915,203226,,,,,,,,,,,,,,,,,,318538,115317,25813,89643,203108,,,340977,133688,31136,102552,,,207289,,,,,,,,,,325974,120664
1968/01,326961,120322,26855,93481,206486,,,,,,,,,,,,,,,,,,322221,116410,25309,91077,205421,,,330535,121815,26512,95303,,,208720,,,,,,,,,,332041,123901
1968/02,323730,115466,25063,90445,208019,,,,,,,,,,,,,,,,,,326692,118462,25842,92742,207873,,,331551,121239,26787,94452,,,210312,,,,,,,,,,335842,125211
1968/03,329904,119622,26260,93416,210087,,,,,,,,,,,,,,,,,,331338,119982,26241,93855,211001,,,341692,129462,27383,102079,,,212230,,,,,,,,,,338331,125414
1968/04,333978,121618,26312,95396,212084,,,,,,,,,,,,,,,,,,334066,120643,26452,94214,213170,,,344201,129891,27963,101928,,,214310,,,,,,,,,,344411,128480
1968/05,336084,121475,25953,95594,214381,,,,,,,,,,,,,,,,,,337895,122304,26799,95612,215587,,,345977,129552,26957,102595,,,216425,,,,,,,,,,348165,130074
1968/06,342544,125521,27042,98562,216863,,,,,,,,,,,,,,,,,,342493,125054,27728,97469,217533,,,354823,134429,29649,104780,,,220394,,,,,,,,,,351229,130508
1968/07,346049,125909,28357,97624,219952,,,,,,,,,,,,,,,,,,346038,126273,27596,98554,219768,,,354626,131225,29267,101958,,,223401,,,,,,,,,,356130,132845
1968/08,347269,123667,27699,96025,223445,,,,,,,,,,,,,,,,,,349274,126878,27960,98945,222342,,,355859,129412,28512,100900,,,226447,,,,,,,,,,359486,133479
1968/09,352313,125939,26853,99150,226209,,,,,,,,,,,,,,,,,,353717,127922,28320,99761,225222,,,363018,132563,27806,104757,,,230455,,,,,,,,,,363670,134872
1968/10,354072,125519,27245,98324,228276,,,,,,,,,,,,,,,,,,357723,129159,28727,100539,227986,,,365344,133146,28698,104448,,,232198,,,,,,,,,,368946,136954
1968/11,361824,130057,27251,102857,231477,,,,,,,,,,,,,,,,,,363234,131827,29068,102787,231356,,,372361,137534,29528,108006,,,234827,,,,,,,,,,372877,137831
1968/12,378742,143687,34722,109064,234860,,,,,,,,,,,,,,,,,,368340,133562,29486,104277,234734,,,391538,151550,35947,115603,,,239988,,,,,,,,,,378433,140697
1969/01,378940,140089,31733,108398,238684,,,,,,,,,,,,,,,,,,373439,135938,29936,105954,237399,,,382419,140676,31320,109356,,,241743,,,,,,,,,,384426,143489
1969/02,374583,133619,29637,104067,240680,,,,,,,,,,,,,,,,,,378055,137159,30478,106793,240568,,,384097,140567,32223,108344,,,243530,,,,,,,,,,389208,145292
1969/03,381590,139258,30821,108521,242125,,,,,,,,,,,,,,,,,,383605,139777,30777,109122,243273,,,394351,148170,31908,116262,,,246181,,,,,,,,,,394529,147021
1969/04,388934,143405,31104,112412,245255,,,,,,,,,,,,,,,,,,389224,142175,31317,110935,246627,,,400669,151284,33059,118225,,,249385,,,,,,,,,,400447,149173
1969/05,392107,143643,30847,112890,248240,,,,,,,,,,,,,,,,,,394100,144346,31883,112553,249728,,,403760,151679,32013,119666,,,252081,,,,,,,,,,405377,150959
1969/06,400001,147901,31652,116336,251935,,,,,,,,,,,,,,,,,,400001,147078,32500,114705,252645,,,413468,156334,34591,121743,,,257134,,,,,,,,,,412124,154648
1969/07,406122,149916,33838,116168,256032,,,,,,,,,,,,,,,,,,405739,150092,32941,117001,255722,,,416307,155250,34944,120306,,,261057,,,,,,,,,,417537,157047
1969/08,410014,149562,33391,116235,260325,,,,,,,,,,,,,,,,,,411974,153277,33647,119547,258899,,,421728,157071,34710,122361,,,264657,,,,,,,,,,422895,159170
1969/09,416269,152738,32303,120492,263419,,,,,,,,,,,,,,,,,,417878,155404,34015,121561,262195,,,428176,158650,33472,125178,,,269526,,,,,,,,,,429555,162185
1969/10,419668,152946,32531,120440,266512,,,,,,,,,,,,,,,,,,423954,157553,34295,123396,266168,,,431503,159919,34544,125375,,,271584,,,,,,,,,,435445,164600
1969/11,428881,159472,33180,126341,269208,,,,,,,,,,,,,,,,,,430532,161401,35387,126280,269067,,,445676,170978,36140,134838,,,274698,,,,,,,,,,443134,168291
1969/12,449488,176321,42068,134338,273042,,,,,,,,,,,,,,,,,,437362,164265,35744,128719,272924,,,463998,182825,43191,139634,,,281173,,,,,,,,,,448713,169777
1970/01,450381,171742,38334,133430,278525,,,,,,,,,,,,,,,,,,444051,167120,36231,130876,277008,,,452002,168832,37772,131060,,,283170,,,,,,,,,,454095,171311
1970/02,445931,165077,35678,129451,280660,,,,,,,,,,,,,,,,,,450175,169468,36649,132879,280595,,,454281,168732,39103,129629,,,285549,,,,,,,,,,459856,173254
1970/03,453006,169670,37410,132351,283180,,,,,,,,,,,,,,,,,,455796,170411,37303,133154,284672,,,466127,177982,38729,139253,,,288145,,,,,,,,,,467338,177206
1970/04,461438,175020,37544,137584,286218,,,,,,,,,,,,,,,,,,462105,173336,37805,135586,287960,,,474038,181909,39872,142037,,,292129,,,,,,,,,,473728,179450
1970/05,466844,176299,37254,139126,290390,,,,,,,,,,,,,,,,,,469006,176788,38572,138223,292259,,,481839,185794,39218,146576,,,296045,,,,,,,,,,480030,181384
1970/06,474349,179164,37658,141573,295056,,,,,,,,,,,,,,,,,,474341,177883,38725,139201,295786,,,488101,185775,41445,144330,,,302326,,,,,,,,,,486339,183989
1970/07,481547,181200,40517,140771,300213,,,,,,,,,,,,,,,,,,480519,181168,39426,141490,299711,,,491528,184226,42186,142040,,,307302,,,,,,,,,,492321,186390
1970/08,484732,179317,39643,139732,305307,,,,,,,,,,,,,,,,,,486563,183679,39946,143525,303378,,,493911,182331,41084,141247,,,311580,,,,,,,,,,499201,188875
1970/09,490391,181284,38493,142871,309003,,,,,,,,,,,,,,,,,,492077,184527,40388,144396,307532,,,502852,185761,40009,145752,,,317091,,,,,,,,,,504522,189773
1970/10,494609,183082,38831,144276,311358,,,,,,,,,,,,,,,,,,499551,188691,40916,148057,310974,,,507195,187544,41331,146213,,,319651,,,,,,,,,,510795,191695
1970/11,503491,189061,38913,150184,314244,,,,,,,,,,,,,,,,,,505318,191284,41521,150334,314046,,,516146,194062,42072,151990,,,322084,,,,,,,,,,517761,195064
1970/12,525900,208095,49676,158522,317692,,,,,,,,,,,,,,,,,,512292,194456,42275,152281,317640,,,542373,213595,50978,162617,,,328778,,,,,,,,,,525246,199132
1971/01,526924,203233,45375,157885,323596,,,,,,,,,,,,,,,,,,520118,198329,42959,155459,321854,,,533811,202815,45441,157374,,,330996,,,,,,,,,,533027,202613
1971/02,523691,197248,42640,154671,326296,,,,,,,,,,,,,,,,,,529029,202452,43771,158732,326251,,,540083,205477,46920,158557,,,334606,,,,,,,,,,542827,207127
1971/03,533444,203357,44186,159223,329977,,,,,,,,,,,,,,,,,,536846,204273,43993,160171,331872,,,550020,211873,45451,166422,,,338147,,,,,,,,,,551681,210664
1971/04,545409,210385,44231,166225,334880,,,,,,,,,,,,,,,,,,546310,208120,44486,163538,337048,,,562756,220000,46740,173260,,,342756,,,,,,,,,,561951,216899
1971/05,554589,214291,43330,170945,340219,,,,,,,,,,,,,,,,,,556974,214423,45006,169242,342526,,,572000,225001,44989,180012,,,346999,,,,,,,,,,574008,223687
1971/06,566900,218188,44267,173912,348628,,,,,,,,,,,,,,,,,,566511,216230,45515,170505,349437,,,588451,232536,48468,184068,,,355915,,,,,,,,,,585599,229747
1971/07,581495,224649,47697,176923,356809,,,,,,,,,,,,,,,,,,579691,224169,46409,177371,356112,,,596038,233150,49657,183493,,,362888,,,,,,,,,,595721,234542
1971/08,589715,224835,46545,178219,364861,,,,,,,,,,,,,,,,,,591582,230391,46937,183009,362215,,,606799,236849,48184,188665,,,369950,,,,,,,,,,613768,246439
1971/09,601154,229428,45721,183566,371750,,,,,,,,,,,,,,,,,,602721,233579,47791,185816,369906,,,619082,240976,47339,193637,,,378106,156188,,,,,,,,,621831,246911
1971/10,607568,229559,45852,183587,377934,,,,,,,,,,,,,,,,,,613683,236721,48275,188727,377475,,,627017,244272,49054,195218,,,382745,158950,,,,,,,,,627102,245309
1971/11,618487,231549,44935,186511,386691,,,,,,,,,,,,,,,,,,620726,234296,47894,187020,386393,,,638288,252040,48547,203493,,,386248,161441,,,,,,,,,641176,253919
1971/12,655873,260315,57432,202701,395432,,,,,,,,,,,,,,,,,,639916,244096,49009,195257,395525,,,673982,276931,59577,217354,,,397051,166533,,,,,,,,930115,653253,259058
1972/01,659153,251965,51730,200033,407032,,,,,,,,,,,,,,,,,,651675,246599,49012,197722,404991,,,658967,256272,51689,204583,,,402695,169332,,,,,,,,917371,663392,261509
1972/02,656041,242631,48573,193915,413120,,,,,,,,,,,,,,,,,,662966,248827,49920,198795,413066,,,664035,256822,52822,204000,,,407213,171891,,,,,,,,924138,673305,264830
1972/03,672453,254091,51193,202616,418177,,,,,,,,,,,,,,,,,,676544,255199,50922,203802,420638,,,682248,270625,52873,217752,,,411623,176524,,,,,,,,946542,684260,269311
1972/04,688060,263276,51979,211168,424546,,,,,,,,,,,,,,,,,,689097,260208,52238,207367,427328,,,697503,276331,55579,220752,,,421172,179967,,,,,,,,964197,690147,265743
1972/05,696190,260044,50203,209683,435855,,,,,,,,,,,,,,,,,,698908,259705,52293,207018,438927,,,703572,274189,52226,221963,,,429383,184925,,,,,,,,974137,705390,271898
1972/06,717901,267161,52269,214772,450474,,,,,,,,,,,,,,,,,,716204,264286,53623,210066,451526,,,722607,278776,57060,221716,,,443831,191496,,,,,,,,999664,718688,275674
1972/07,738889,265753,55725,209956,472668,,,,,,,,,,,,,,,,,,736054,264725,54207,210011,471644,,,730123,269672,58350,211322,,,460451,199619,,,,,,,,1015539,730831,272779
1972/08,745275,262223,54813,207350,482662,,,,,,,,,,,,,,,,,,747613,268587,55271,212810,478883,,,736795,273489,56659,216830,,,463306,200832,,,,,,,,1026357,745294,285116
1972/09,762922,269545,54717,214743,492950,,,,,,,,,,,,,,,,,,764662,274313,57076,217487,490493,,,755338,288134,57388,230746,,,467204,197552,,,,,,,,1050058,757864,293678
1972/10,776410,283649,54776,228624,492391,,,,,,,,,,,,,,,,,,784554,292709,57655,235387,491766,,,770682,296440,58315,238125,,,474242,200546,,,,,,,,1071481,778091,304952
1972/11,794540,294469,55322,238919,499672,,,,,,,,,,,,,,,,,,797540,298353,58869,240194,499171,,,790598,310103,60198,249905,,,480495,202663,,,,,,,,1096575,794370,312364
1972/12,829672,323266,70387,252591,506135,,,,,,,,,,,,,,,,,,811068,304188,60323,243975,506493,,,840405,345261,77061,268200,,,495144,210603,,,,,,,,1162516,808849,316612
1973/01,831263,315445,65174,250039,515584,,,,,,,,,,,,,,,,,,823030,309464,61674,247894,513171,,,819678,318956,64353,254603,,,500722,211708,,,,,,,,1145246,824802,325167
1973/02,831694,310436,61205,248994,520958,,,,,,,,,,,,,,,,,,840186,317953,62916,254856,520844,,,831149,324819,66929,257890,,,506330,213697,,,,,,,,1159726,841475,333460
1973/03,853136,327688,64844,262379,525323,,,,,,,,,,,,,,,,,,858033,328981,64543,263812,528384,,,853462,344753,67262,277491,,,508709,215784,,,,,,,,1187267,854645,340880
1973/04,875873,347527,65448,281705,528363,,,,,,,,,,,,,,,,,,876700,343377,65795,276344,531765,,,879733,362213,70216,291997,,,517520,219143,,,,,,,,1218008,877131,355601
1973/05,880372,341143,63560,277241,539126,,,,,,,,,,,,,,,,,,883371,340367,66275,273374,543003,,,883991,357767,66060,291707,,,526224,222799,,,,,,,,1227643,885695,354358
1973/06,899393,349868,65563,283982,549457,,,,,,,,,,,,,,,,,,895601,345202,67170,276989,550820,,,901340,362053,72553,289500,,,539287,225951,,,,,,,,1253246,894946,355304
1973/07,907241,352660,70331,282037,554569,,,,,,,,,,,,,,,,,,903337,350706,68416,281534,553329,,,906490,357161,73675,283486,,,549329,229398,,,,,,,,1266350,907628,361741
